DOI,text
10.1016/j.conbuildmat.2013.10.060,"Title:
Recycling of crushed stone powder as a partial replacement for silica powder in extruded cement panels
Abstract:
The continuously increasing amount of crushed stone powder normally coming from the production of crushed aggregates or sawing stone has led to an increase in the waste disposal costs or instances of improper disposal. In this study, the effective methodology to increase the utilization of crushed stone powder was studied by considering CaO/SiO2 mole ratio in mix design. The hydrothermal reaction to synthesis tobermorite related to strength development was also considered to improve rigidity in hardened cement. The results showed the optimized C/S mole ratio is 0.87 and a valid method for curing conditions relating to hardened cement was desired to be acquired by 2h of pre-curing, 4h of atmosphere steam curing (65degC) and 4h of autoclave curing (180degC, 10atm). The extruded panels satisfied all performance requirements relating to fire resistance as well as sound insulation and can have a possible application to building materials. The main findings of this investigation revealed that the stable crystal formation of tobermorite by the hydrothermal synthesis reaction affects the most important mechanism in hardened cement and mix design by considering C/S mole rate in addition to the analysis of microstructures promotes the recycling of crushed stone powder for building materials.
Completion: [{'material': {'mat_name': {'value': 'stone powder', 'section': 'title', 'text': 'stone powder'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'title', 'text': 'as a partial replacement for silica powder in extruded cement panels'}, 'material_preparation': {'methods': [{'value': 'crushing', 'section': 'title', 'text': 'crushed'}]}, 'mix_design': None}}, {'product': {'prod_name': {'value': 'cement paste', 'section': 'abstract', 'text': 'hardened cement'}, 'properties': None}}]"
10.1016/0167-577x(95)00235-9,"Title:
Pore structure and surface area of hardened cement pastes containing silica fume
Abstract:
Specific surface areas and pore structure studies were carried out on the hardened cement pastes containing various amounts of silica fume after being hydrated for different ages. Nitrogen adsorption and desorption isotherms were determined for all pastes at the boiling point of nitrogen, from low pressures to the saturation pressure. The effect of content of silica fume on the properties of the silica fume-Portland cement pastes was discussed. The specific surface areas as well as the total pore volume were found to decrease with increasing amount of silica fume as hydration proceeded. The variations of the nitrogen surface area, the total pore volume and the mean hydraulic radius of the total pore system accessible to nitrogen molecules are discussed and the results are related as much as possible to the formed hydrates.
Completion: [{'material': {'mat_name': {'value': 'silica fume', 'section': 'title', 'text': 'silica fume'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'silica fume-Portland cement pastes'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'cement paste', 'section': 'title', 'text': 'cement pastes'}, 'properties': None}}]"
10.1016/j.cemconres.2017.08.017,"Title:
Calcined clay limestone cements (LC3)
Abstract:
The use of supplementary cementitious materials (SCMs) to replace part of the clinker in cement is the most successful strategy to reduce CO2 emissions in the global cement industry. However, limited supplies of conventional SCMs make it difficult to take this strategy further unless new types of SCMs become available. The only type of material available in the quantities needed to meet demand is clay containing kaolinite, which can be calcined to produce an effective SCM. Such clays are widely available in countries where most growth in demand for cement is forecast.
Completion: [{'material': {'mat_name': [{'value': 'calcined clay', 'section': 'title', 'text': 'Calcined clay'}, {'value': 'limestone', 'section': 'title', 'text': 'limestone'}]}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'supplementary cementitious materials (SCMs)'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'cement', 'section': 'title', 'text': 'cements'}, 'properties': None}}]"
10.1016/j.cscm.2020.e00424,"Title:
Evaluation of Industrial by-products as pozzolans: A road map for use in concrete production
Abstract:
According to the Resource Efficiency Roadmap, the building sector is one of the key sectors addressing the challenges of energy, climate change and resource efficiency. The presence of legally binding guidelines in EU legislation regarding waste has already contributed significantly to waste management practices and innovations in the field of recycling; it has also limited the landfilling process and created incentives to change consumer habits. Thus, it is important to focus on the efficient use of resources by replacing commercially-available products with industrial by-products or waste materials. The concrete industry is the largest in the building sector, so the focus of reaching the targets mentioned above is in the daily scope for engineers and researchers. Reducing the costly and environmentally aggressive Portland cement and increasing concrete durability are the targets that act as guidelines for concrete development. Both issues have proven to be partially solved by incorporating supplementary cementitious materials, also known as pozzolans, in concrete composition. Following the American standard ASTM C125, the pozzolans contain siliceous and aluminous materials, which possess little or no cementitious value but will, in finely divided forms in the presence of moisture, react chemically with calcium hydroxide at ordinary temperatures to form compounds possessing cementitious properties. Pozzolans are usually introduced in the composition of concrete to reduce the amount of cement needed and improve its durability. Pozzolans reduce absorption, permeability and ion diffusivity by reducing the porosity of the binder due to the formation of a calcium silicate hydrate gel from the pozzolan and excess Ca(OH)2 coming from the Portland cement. The amount of pozzolans introduced varies, from 5 to 40 wt.% of the cement. The typical natural pozzolans are metakaolin , pumice and natural zeolites , while the most popular commercial material used as a pozzolan in the concrete industry is silica fume and fly ash [,]. Different waste-origin pozzolans are being intensively researched as alternatives to existing ones, and the most promising are calcined clay and glass waste, different types of ashes including coal bottom ash, which could reduce the total cement content by 20 wt.%, retaining the given strength class and also reducing concrete cost by 9%. The major concern regarding the use of waste glass as supplementary cementitious materials are alkali content. It is concluded that alkali content within glasses should be limited to a maximum of 4%. This is why in this research two types of glasses were evaluated regarding to its alkali content - low alkali glass (<4%) and high alkali content glass (>4%).
Completion: [{'material': {'mat_name': [{'value': 'calcined clay', 'section': 'abstract', 'text': 'calcined clay'}, {'value': 'glass waste', 'section': 'abstract', 'text': 'glass waste'}, {'value': 'coal bottom ash', 'section': 'abstract', 'text': 'coal bottom ash'}]}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'supplementary cementitious material'}, 'material_preparation': None, 'mix_design': {'cement reduction ratio': {'value': '20%', 'section': 'abstract', 'text': 'which could reduce the total cement content by 20 wt.%'}}}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'title', 'text': 'concrete'}, 'properties': {'strength': {'value': 'retaining the given class', 'section': 'abstract', 'text': 'retaining the given strength class'}, 'cost': {'value': 'reduced by 9%', 'section': 'abstract', 'text': 'reducing concrete cost by 9%'}}}}]"
10.1016/j.conbuildmat.2016.04.064,"Title:
Influence of seawater and blast furnace cement employment on recycled aggregate concretes’ properties
Abstract:
AbstractRecycled aggregates of mixed composition (MRA) may exhibit great variability in their properties, which in turn reduces their applicability. This study intends to extend the use of MRA in a broadened scope of applications by producing recycled aggregate concretes (RAC), which were mixed using two different types of cement, ordinary Portland cement and cement incorporating blast-furnace slag, and two types of water, fresh and seawater. The testing programme included analyses of the properties of concrete in its fresh (setting time and plastic shrinkage) and hardened state (physical, mechanical and drying shrinkage). The results showed that all of the physical and several of the mechanical properties as well as drying shrinkage were negatively influenced by the use of MRA. In contrast, however, the plastic shrinkage and flexural strength were improved. The use of seawater improved the mechanical properties, reduced setting time and increased drying shrinkage, however, it was found that the cement type was more influential on most of the properties. The use of seawater and cement with blast-furnace slag improved the performances of the RAC.
Completion: [{'material': {'mat_name': {'value': 'blast furnace slag', 'section': 'abstract', 'text': 'blast-furnace slag'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'title', 'text': 'blast furnace cement'}, 'material_preparation': None, 'mix_design': None}}, {'material': {'mat_name': {'value': 'recycled aggregate', 'section': 'title', 'text': 'recycled aggregate'}}, 'application': {'app_name': {'value': 'aggregate', 'section': 'title', 'text': 'recycled aggregate'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'title', 'text': 'concretes'}, 'properties': {'drying shrinkage': {'value': 'negativey influenced', 'section': 'abstract', 'text': 'drying shrinkage were negatively influenced by the use of MRA'}, 'plastic shrinkage': {'value': 'improved', 'section': 'abstract', 'text': 'the plastic shrinkage and flexural strength were improved'}, 'flexural strength': {'value': 'improved', 'section': 'abstract', 'text': 'the plastic shrinkage and flexural strength were improved'}}}}]"
10.1016/j.jhazmat.2013.11.049,"Title:
Recycling steel-manufacturing slag and harbor sediment into construction materials
Abstract:
Mixtures consisting of harbor sediment and slag waste from steel industry containing toxic components are fired to produce non-hazardous construction materials. The fired pellets become lighter as firing temperature increases. At a sintering temperature of <=1050 degC, the fired pellets are in a form of brick-like product, while at 1100 degC, they become lightweight aggregates. Calcium silicate, kyanite, and cristobalite are newly formed in the pellets after firing, demonstrating that calcium oxide acts as a flux component and chemically reacted with Si- and/or Al-containing components to promote sintering. Dioxin/furan content present in the pure slag is 0.003 ng I-TEQ g-1, for the fired pellet consisting of slag and sediment, the content appears to be destructed and diminishes to 0.0003 ng I-TEQ g-1 after 950 degC-firing; while it is 0.002 ng I-TEQ g-1 after firing at 1100 degC, suggesting that dioxins/furans in the 950 degC-fired pellets have a greater chance to escape to atmosphere due to a slower sintering reaction and/or that construction of dioxins/furans from molten chloride salts co-exists with their destruction. Multiple toxicity characteristic leaching procedure extracts Cu, Cr, Zn, Se, Cd, Pb, Ba, As, and Hg from all fired products at negligible levels.
Completion: [{'material': {'mat_name': [{'value': 'steel slag', 'section': 'title', 'text': 'steel-manufacturing slag'}, {'value': 'harbor sediment', 'section': 'title', 'text': 'harbor sediment'}]}, 'application': {'app_name': {'value': 'lightweight aggregate feedstock', 'section': 'abstract', 'text': 'they become lightweight aggregates'}, 'material_preparation': None, 'mix_design': {'sintering temperature': {'value': '<=1050 degC, 1100 degC', 'section': 'abstract', 'text': 'At a sintering temperature of <=1050 degC, the fired pellets are in a form of brick-like product, while at 1100 degC, they become lightweight aggregates'}}}}, {'product': {'prod_name': {'value': 'lightweight aggregate', 'section': 'abstract', 'text': 'they become lightweight aggregates'}, 'properties': None}}]"
10.1023/a:1027431203746,"Title:
The influence of silica fume on the corrosion resistance of steel in high performance concrete exposed to simulated sea water
Abstract:
This investigation examined the influence of silica fume on the corrosion behaviour of steel in high performance concrete (HPC) by comparing the behaviour of HPC concretes with and without a 10% by mass of cement addition of silica fume. Reinforced concrete prisms (500 x 100 x 100 mm) with embedded corrosion probes were loaded in three-point bending to achieve a 0.3 mm crack and exposed to simulated sea water for up to four years. Corresponding prisms without induced cracks were also studied as controls. For the HPC with silica fume, pore size distribution measurements showed that after exposure to the simulated sea water, the hydration and pozzolanic reactions near the induced crack blocked almost all continuous pores in the 0.01 to 10 μm range. This affected the type and distribution of corrosion products that formed by restricting the access of chlorides and oxygen to the surface of the steel. Thus, only magnetite (Fe3O4) formed and was confined the space provided by the induced crack, effectively plugging the crack. In HPC without silica fume, oxygenated corrosion products such as goethite (α-FeOOH) and akaganeite (β-FeOOH) formed in the induced crack region. The implications of these observations on the service life of high performance concrete structures are discussed.
Completion: [{'material': {'mat_name': {'value': 'silica fume', 'section': 'title', 'text': 'silica fume'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'cement addition'}, 'material_preparation': None, 'mix_design': {'silica fume ratio': {'value': '10%', 'section': 'abstract', 'text': '10% by mass of cement addition of silica fume'}}}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'title', 'text': 'concrete'}, 'properties': None}}]"
10.1016/j.conbuildmat.2019.117404,"Title:
Effect of structurally different aluminosilicates on early-age hydration of calcium aluminate cement depending on temperature
Abstract:
The work is concerned with the effect of two kinds of aluminosilicate addition with zeolitic and non-zeolitic structure on early-age hydration of calcium aluminate cement at different curing temperatures. The hydration kinetics was examined by conductometry and the formed hydrates were recognized by thermal analysis, X-ray diffraction and FTIR spectroscopy. In the conductometric investigations a specific cell was designed to examine the setting and hardening of cement paste by simultaneous monitoring electrical conductivity and internal temperature versus time.
Completion: [{'material': {'mat_name': {'value': 'aluminosilicate', 'section': 'title', 'text': 'aluminosilicates'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'title', 'text': 'hydration of calcium aluminate cement'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'calcium aluminate cement paste', 'section': 'abstract', 'text': ['calcium aluminate cement', 'cement paste']}, 'properties': None}}]"
10.1016/j.cemconcomp.2017.08.017,"Title:
Greening effect in slag cement materials
Abstract:
This article presents the first spectroscopic data describing the processes responsible for the temporary blue-green coloration that forms during the hydration of various materials containing Ground Granulated Blast-furnace Slag (GGBS) under anoxic conditions. UV-visible-near infrared Diffuse Reflectance (DR) spectra demonstrate a striking similarity of the coloring center forming during the curing of a broad range of GGBS-bearing materials (pure GGBS with different compositions, mix Portland cement/GGBS (30/70), concrete and mortar). All spectra are similar to those of polysulfide complexes contained in the interlayer spacing of a synthetic green-colored hydrated calcium aluminate phase (AFm). This ""greening effect"" demonstrates a progressive oxidation of sulfide-based compounds initially contained in these materials during curing of GGBS bearing materials.
Completion: [{'material': {'mat_name': {'value': 'blast furnace slag', 'section': 'abstract', 'text': 'Ground Granulated Blast-furnace Slag (GGBS)'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'mix Portland cement/GGBS (30/70)'}, 'material_preparation': {'methods': [{'value': 'grinding', 'section': 'abstract', 'text': 'Ground Granulated Blast-furnace Slag (GGBS)'}]}, 'mix_design': {'Portland cement/GGBS ratio': {'value': '30/70', 'section': 'abstract', 'text': 'mix Portland cement/GGBS (30/70)'}}}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'abstract', 'text': 'concrete'}, 'properties': None}}, {'product': {'prod_name': {'value': 'mortar', 'section': 'abstract', 'text': 'mortar'}, 'properties': None}}]"
10.1002/jctb.5020250106,"Title:
Strength of autoclaved portland blast furnace cement
Abstract:
The optimum autoclaving conditions for Portland blast furnace cement of 35% slag content, in the absence as well as in the presence of fine quartz, have been investigated. It was found that maximum strengths were developed in an autoclaving period of 4 h at 230 lb/in2; the strength values obtained for vibrated mortar cubes were 470 kg/cm2 for 1 : 3 (W) cement-standard sand mix, and 904 kg/cm2 for 1 : 0.5 : 2.5 cement-fine sand-standard sand mix. Strength values for various autoclaving pressures and times are given.
Completion: [{'material': {'mat_name': {'value': 'blast furnace slag', 'section': 'tite', 'text': 'portland blast furnace cement'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'title', 'text': 'portland blast furnace cement'}, 'material_preparation': None, 'mix_design': {'slag content': {'value': '35%', 'section': 'abstract', 'text': '35% slag content'}}}}, {'product': {'prod_name': {'value': 'cement mortar', 'section': 'abstract', 'text': 'mortar'}, 'properties': None}}]"
10.1016/j.conbuildmat.2014.07.109,"Title:
The influence of ion chloride on concretes made with sulfate-resistant cements and mineral admixtures
Abstract:
The aim of this work is to study the influence of chloride ion in the mechanical, microstructural and chemical properties of concrete. For this purpose, four concrete mixes were designed, with two types of sulfate-resistant cement and two mineral admixtures (silica fume and fly ash). Furthermore, a chloride binding isotherm is offered that is compared with Freundlich and Langmuir models. This provides certain advantages in reproducing experimental results. According to such results, the properties do not present significant changes in all cases. The concretes with blast-furnace slag cement and with silica fume are those that present the best performance.
Completion: [{'material': {'mat_name': [{'value': 'silica fume', 'section': 'abstract', 'text': 'silica fume'}, {'value': 'coal fly ash', 'section': 'abstract', 'text': 'fly ash'}]}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'two types of sulfate-resistant cement and two mineral admixtures'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'title', 'text': 'concretes'}, 'properties': None}}]"
10.1617/s11527-015-0535-4,"Title:
Comparison of alkali–silica reactions in alkali-activated slag and Portland cement mortars
Abstract:
Alkali-silica reactions (ASR) in alkali-activated slag (AAS) and Portland cement (PC) mortars were studied to compare their expansions and products. ASR expansions were measured following ASTM C1260 with modified curing and exposure conditions. Scanning electron microscope equipped with an energy-dispersive X-ray analyzer (SEM/EDX) was used to characterize the ASR products in both types of mortar after 28 days of testing. The concentration of OH- in the extraction solution of all the mortars at different ages was determined by ex situ extraction method. The results showed that AAS mortars exhibited lower ASR expansion than the PC mortars when they were exposed to 1 N NaOH solution. The observation of ASR products in the AAS mortars under water and steam exposure conditions supported the presence of their minor ASR expansions, which were not observed in the corresponding PC mortars. SEM/EDX observation and analyses demonstrated obviously different morphologies of AAS mortars under different exposure conditions. The lower ASR expansion of mortars can be explained by their lower concentration of OH- in the extraction solution, which might reflect the relative alkalinity in their pore solution.
Completion: [{'material': {'mat_name': {'value': 'blast furnace slag', 'section': 'abstract', 'text': 'alkali-activated slag (AAS)'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'title', 'text': 'alkali-activated slag and Portland cement'}, 'material_preparation': {'methods': [{'value': 'grinding', 'section': 'title', 'text': 'alkali-activated slag and Portland cement'}, {'value': 'alkali-activation', 'section': 'title', 'text': 'alkali-activated slag and Portland cement'}]}, 'mix_design': None}}, {'product': {'prod_name': {'value': 'cement mortar', 'section': 'title', 'text': 'mortars'}, 'properties': {'expansion': {'value': 'present in the AAS mortars under water and steam exposure conditions', 'section': 'abstract', 'text': 'The observation of ASR products in the AAS mortars under water and steam exposure conditions supported the presence of their minor ASR expansions'}}}}]"
10.1016/j.proeng.2017.05.311,"Title:
Mechanical Fracture Parameters of Cement Based Mortars with Waste Glass Powder
Abstract:
Glass is an amorphous solid substance with pozzolanic properties that can be used as a partial substitute for ordinary Portland cement (OPC) in cement based composites. In the research conducted for this paper, the PC was partially replaced by fine-ground waste laboratory borosilicate glass (in mixtures where 5, 10, 15 and 20% by mass was substituted). Beam specimens with the dimensions 40 x 40 x 160 mm were prepared from each mixture. After demoulding, the specimens were kept under standard laboratory conditions. Basic tests were conducted at the age of 7, 28, 56, and 90 days: the compressive (f c) and flexural (f f) strengths were determined according to the CSN EN 1015-11 standard. Specimens were also subjected to fracture testing at the age of 28 days. The beam specimens with an initial central edge notch were tested in three-point bending. Load vs. displacement diagrams were recorded and modulus of elasticity (E), fracture toughness (K Ic e) and fracture energy (G F *) were determined. It was found, that strength increased with specimen age: at the age 28 days this increase was 12-33% in case of f c, and 6-15% as regards f f. The values obtained for almost all the parameters decreased with the increasing dosage of glass as a replacement for cement: compared to a reference composite this decrease was 22-40% in the case of f c, 24-28% for f f, 3-5% for E, 9-29% for K Ic e, and 30-50% for G F *; exceptions were recorded for glass replacement doses of 5 and 10%, where increases of 2-6% for f c and 8-10% for E were obtained.
Completion: [{'material': {'mat_name': {'value': 'waste glass', 'section': 'title', 'text': 'Waste Glass Powder'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'used as a partial substitute for ordinary Portland cement (OPC)'}, 'material_preparation': {'methods': [{'value': 'grinding', 'section': 'abstract', 'text': 'fine-ground'}]}, 'mix_design': {'substitution ratio': {'value': '5, 10, 15 and 20%', 'section': 'abstract', 'text': '5, 10, 15 and 20% by mass was substituted'}}}}, {'product': {'prod_name': {'value': 'cement mortar', 'section': 'title', 'text': 'Cement Based Mortars'}, 'properties': {'strength': {'value': 'decrease with the increasing dosage of glass as a replacement for cement', 'section': 'abstract', 'text': ['the compressive (f c) and flexural (f f) strengths were determined', 'The values obtained for almost all the parameters decreased with the increasing dosage of glass as a replacement for cement']}}}}]"
10.1007/s10934-012-9572-3,"Title:
Potassium geopolymer foams made with silica fume pore forming agent for thermal insulation
Abstract:
Porous potassium based geopolymers with a mutli-scale porosity were synthesized. Silica fume is introduced as an additive to the geopolymer formulation. The free silicon contained inside this silica fume is oxidized in alkaline solution, releasing molecular hydrogen which generates the porosity. Previous work has shown how the porosity can be controlled with temperature, repeated temperature cycles and the mass introduced. Using this protocol, homogeneous foams were made and then studied with scanning electron microscopy. In particular the foam expansion has been followed with time in relation to the microstructure. The thermal conductivity values of the foams were evaluated using a fluxmeter method. The effective thermal conductivities are comprised between 0.12 and 0.35 W m-1 K-1 for apparent densities ranging from 0.40 to 0.85 g cm-3. The corresponding calculated pore volume fractions are in the range of 65-85%. The interest of this material is that it combines the advantages of low bulk density and insulating properties with the characteristics of a geopolymer skeleton. Literature reports a very good fire and acid/base resistance, a low cost of production and the possibility of recycling industrial waste in the form of silica fume.
Completion: [{'material': {'mat_name': {'value': 'silica fume', 'section': 'title', 'text': 'silica fume'}}, 'application': {'app_name': {'value': 'pore forming agent', 'section': 'title', 'text': 'pore forming agent'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'geopolymer paste', 'section': 'title', 'text': 'geopolymer foams'}, 'properties': {'thermal conductivities': {'value': '0.12-0.35 W m-1 K-1', 'section': 'abstract', 'text': 'thermal conductivities are comprised between 0.12 and 0.35 W m-1 K-1'}, 'densities': {'value': '0.40-0.85 g cm-3', 'section': 'abstract', 'text': 'densities ranging from 0.40 to 0.85 g cm-3'}, 'pore volume fractions': {'value': '65-85%', 'section': 'abstract', 'text': 'pore volume fractions are in the range of 65-85%'}, 'fire and acid/base resistance': {'value': 'very good', 'section': 'abstract', 'text': 'a very good fire and acid/base resistance'}}}}]"
10.1016/j.conbuildmat.2014.08.070,"Title:
Macro/micro-pore structure characteristics and the chloride penetration of self-compacting concrete incorporating different types of filler and mineral admixture
Abstract:
The relationship between the internal pore structure features at different scales and the local micro-characteristics of the interfacial transition zone (ITZ) to the non-steady state chloride migration coefficient (Dnssm) is investigated for one normal and three types of sustainable high performance self-compacting concrete mixes. The pore structure classification at different scales and the percolation degrees of the ITZ's pores were determined using both vacuum-saturated and Mercury Intrusion Porosimetry (MIP) techniques. Further, the local micro-permeation features of the ITZ, such as thickness, porosity and the chemistry of its hydration products is examined using the SEM coupled with the EDX analysis on polished, carbon-coated, flat specimens. Chloride movement was achieved using a modified rapid migration test.
Completion: [{'material': {'mat_name': {'value': 'mineral', 'section': 'title', 'text': 'mineral'}}, 'application': {'app_name': {'value': 'filler', 'section': 'title', 'text': 'filler'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'self-compacting concrete', 'section': 'title', 'text': 'self-compacting concrete'}, 'properties': None}}]"
10.1016/0008-8846(94)90030-2,"Title:
Preparation of sulphoaluminate belite cement from fly ash
Abstract:
Sulphoaluminate belite cements containing the phases C2S, C4A3 S, C4AF, CS were synthesised from limestone, fly ash and gypsum at 1200 degC. The correspondence between the predicted phase composition and real phase composition were checked. The influence of quantities of different phases in the hydration behaviour and strength development were verified. Results show that an optimum proportion of phase quantities help in high strenght development in early age. These cements fulfill all the requirement of Portland cement and have very high early strength. Porosity measurements show that the total pore volume in early period is comparatively less than that of Ordinary Portland Cement. Thus these cements can be usable for special purposes.
Completion: [{'material': {'mat_name': [{'value': 'coal fly ash', 'section': 'title', 'text': 'fly ash'}, {'value': 'limestone', 'section': 'abstract', 'text': 'limestone'}, {'value': 'gypsum', 'section': 'abstract', 'text': 'gypsum'}]}, 'application': {'app_name': {'value': 'clinker feedstock', 'section': 'abstract', 'text': 'Sulphoaluminate belite cements containing the phases C2S, C4A3 S, C4AF, CS were synthesised from limestone, fly ash and gypsum at 1200 degC'}, 'material_preparation': {'methods': [{'value': 'clinkering', 'section': 'abstract', 'text': 'Sulphoaluminate belite cements containing the phases C2S, C4A3 S, C4AF, CS were synthesised from limestone, fly ash and gypsum at 1200 degC'}]}, 'mix_design': None}}, {'product': {'prod_name': {'value': 'sulphoaluminate belite cement', 'section': 'title', 'text': 'sulphoaluminate belite cement'}, 'properties': {'early strength': {'value': 'very high', 'section': 'abstract', 'text': 'very high early strength'}, 'total pore volume': {'value': 'comparatively less than that of Ordinary Portland Cement in early period', 'section': 'abstract', 'text': 'Porosity measurements show that the total pore volume in early period is comparatively less than that of Ordinary Portland Cement.'}}}}]"
10.1016/j.conbuildmat.2013.11.023,"Title:
Effect of silica fume and fly ash on hydration and microstructure evolution of cement based composites at low water–binder ratios
Abstract:
The hydration process of ultra-high performance cementitious composite (UHPCC) is distinctly different from common concrete owing to its low water-binder ratio (w/b). The effects of silica fume and fly ash on the hydration process and microstructure were investigated via different characterization methods in this work. The results indicated that the hydration process could be accelerated at the beginning by addition of silica fume, and fly ash, on the other h, retarded hydration mainly in the dormant and acceleration periods. When they were incorporated together in cement, the result differed significantly from cement hydration at higher w/b (>0.35). As a result of Ca(OH)2 consumption by pozzolanic reaction, the porosity reduced (<4%) and the interface strengthened as the curing time increased. Nanoindentation results revealed that most hydration products of UHPCC were UHD C-S-H and unhydrated cement. The unhydrated cement particles were surrounded by UHD C-S-H, implying that the UHPCC had excellent mechanical performance and durability.
Completion: [{'material': {'mat_name': [{'value': 'silica fume', 'section': 'title', 'text': 'silica fume'}, {'value': 'coal fly ash', 'section': 'abstract', 'text': 'fly ash'}]}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'they were incorporated together in cement'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'cement paste', 'section': 'abstract', 'text': 'cementitious composite'}, 'properties': {'porosity': {'value': 'decrease by 4%', 'section': 'abstract', 'text': 'porosity reduced (<4%)'}, 'interface': {'value': 'strengthened as the curing time increased', 'section': 'abstract', 'text': 'interface strengthened as the curing time increased'}, 'mechanical performance': {'value': 'excellent', 'section': 'abstract', 'text': 'excellent mechanical performance and durability'}, 'durability': {'value': 'excellent', 'section': 'abstract', 'text': 'excellent mechanical performance and durability'}}}}]"
10.1016/j.conbuildmat.2018.08.150,"Title:
Rheological properties and microstructure of binary waste red brick powder/metakaolin geopolymer
Abstract:
Waste brick powder is a material with sufficient pozzolanic properties to be used as a supplementary cementing material in Portland cement-based concrete or as a precursor for the production of geopolymers. This study aimed to investigate a binary geopolymer system composed of metakaolin (MK), waste red brick (WRB) powder and sodium silicate solution as an alkaline activator. Five different mixtures were prepared where 0, 25, 50, 75, and 100% of the MK was substituted with WRB. The rheological parameters of the fresh pastes were correlated with a structural evaluation of the reaction process.
Completion: [{'material': {'mat_name': {'value': 'waste red brick powder', 'section': 'title', 'text': 'waste red brick powder'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'supplementary cementitious material'}, 'material_preparation': None, 'mix_design': None}, 'product': {'prod_name': {'value': 'concrete', 'section': 'abstract', 'text': 'concrete'}, 'properties': None}}, {'material': {'mat_name': {'value': 'waste red brick powder', 'section': 'title', 'text': 'waste red brick powder'}}, 'application': {'app_name': {'value': 'geopolymer', 'section': 'title', 'text': 'geopolymer'}, 'material_preparation': None, 'mix_design': {'MK substitution ratio': {'value': '0, 25, 50, 75, and 100%', 'section': 'abstract', 'text': 'Five different mixtures were prepared where 0, 25, 50, 75, and 100% of the MK was substituted with WRB'}}}, 'product': {'prod_name': {'value': 'geopolymer paste', 'section': 'abstract', 'text': 'fresh pastes'}, 'properties': None}}]"
